Unnamed: 0.1,Unnamed: 0,Dizi İsimleri,Yapım Yılı,Yönetmen,Senarist,Platform,Türler,Aile,Dram,Komedi,Aksiyon,Polisiye,Tarihi,Romantik,Yapım Şirketi,Başroller,Gösterim Süresi,Besteci,Başrollerin Sezon Ortalaması,Yönetmen Sezon Ortalaması,Senarist Sezon Ortalaması,Ödüllü Yönetmen,Ödüllü Aktör,İhraç,Ödüllü Dizi,Sonuç
921,921,Doktorlar,2006,Merve Girgin,Nuray Uslu,Show TV,"['Dram','Medikal']",0,1,0,0,0,0,0,Med yapım,"Kutsi,Bekir Aksoy,Yasemin Özilhan,Leyla Göksun,Melike Güner,Yeşim Ceren Bozoğlu",90,Unknown,2.6222222222222222,2.0,2.5,0,0,0,0,Başarılı
922,922,Eksi 18,2006,Ahmet Sönmez,Soner Pehlevan,Kanal 7,"['Dram','Polisiye']",0,1,0,0,1,0,0,Oba Film,"Burak Özçivit,Tuğba Karaca,Mühe Uyar,Aygül Hiçyılmaz",60,Gökhan Tamir,1.25,1.3333333333333333,1.0,0,0,0,0,Başarısız
923,923,Erkekler Ağlamaz,2006,Sadullah Celen,İlker Barış,atv,['Dram'],0,1,0,0,0,0,0,Sis Yapım,"Serhat Tutumluer,Ferit Kaya,Demet Evgar,Şebnem Sönmez,Tuba Erdem",45,Unknown,1.7314285714285718,1.3846153846153846,1.0,0,0,0,0,Başarısız
924,924,Ezo Gelin,2006,Uluç Bayraktar,Arda Uskan,Show TV,['Dram'],0,1,0,0,0,0,0,Show TV,"Onur Ünsal,Ahmet Mümtaz Taylan,Serhat Tutumluer,Nurgül Yeşilçay",80,Unknown,1.5383928571428571,1.6666666666666667,2.0,1,0,0,0,Kısmen Başarılı
925,925,Fırtına,2006,Metin Balekoğlu,Gökhan Horzum,Kanal D,"['Komedi','Aile']",1,0,1,0,0,0,0,BKM,"Burçin Terzioğlu,Murat Yıldırım,Zerrin Sümer,Jale Aylanç,Salih Kalyon",84,Unknown,1.4965079365079363,1.0833333333333333,1.5,0,1,0,0,Başarısız
926,926,Gönül,2006,Faruk Teber,Gani Müjde,Kanal D,"['Komedi','Drama']",0,1,1,0,0,0,1,Masalevi,"Gülben Ergen,Ragıp Savaş,Güven Kıraç,Şevket Çoruh",84,Unknown,2.5541666666666667,1.3636363636363635,1.736842105263158,0,1,0,0,Başarısız
927,927,Gülpare,2006,Andaç haznedaroğlu,Özge Efendioğlu,Show TV,['Dram'],0,1,0,0,0,0,0,Süreç Film,"Emre Altuğ,Mine Tugay,Tamer Levent",80,Unknown,1.277777777777778,1.0,1.0,0,0,0,0,Başarısız
928,928,Hacı,2006,Nazif Tunç,Berrin Tekdemir,Show TV,"['Aksiyon','Polisiye']",0,0,0,1,0,1,0,Naz Film,"Tuncel Kurtiz,Aytaç Arman,Dolunay Soysert,Mehmet Akif Alakurt",80,Mazlum Çimen,1.3875,1.0,1.0,0,0,0,0,Başarısız
929,929,Hatırla Sevgili,2006,Ümmü Burhan,Leyla Olça,atv,"['Dram','Romantik','Tarihî']",0,1,0,0,0,1,1,Sis Yapım,"Cansel Elçin,Beren Saat,Okan Yalabık",120,Unknown,1.730952380952381,2.0,2.0,0,1,0,0,Kısmen Başarılı
930,930,Hayat Türküsü,2006,Hakan Gürtop,Grup Flamingo,TRT 1,"['Dram','Genel']",0,1,0,0,0,0,0,Koliba Film,"Burak Davutoğlu,Devin Özgür Çınar,Sermin Hürmeriç,Aslı Yılmaz,Tolga Evren",71,Derya Köroğlu,1.7833333333333337,1.5,2.0,0,0,0,0,Kısmen Başarılı
931,931,Hayatım Sana Feda,2006,Tarkan Karlıdağ,Gani Müjde,atv,['Dram'],0,1,0,0,0,0,0,Süreç Film,"Tamer Karadağlı,Deniz Uğur,Asu Emre,Şahap Sayılgan",83,Temel Zümrüt,2.1625,2.333333333333333,1.736842105263158,0,1,0,0,Başarısız
932,932,Hisarbuselik,2006,Samet Polat,Sevgi Gül,TRT 1,"['Aile','Dram']",1,1,0,0,0,0,0,TRT,"Mithat Erdemli,Şebnem Gürsoy,Ziya Kürküt,Onur Saylak",74,Kemal Günüç,1.4375,1.0,1.0,0,0,0,0,Başarısız
933,933,İki Aile,2006,Nursan Esenboğa,Saygın Delibaş,Star TV,"['Komedi','Aile']",1,0,1,0,0,0,0,D Productions,"Emre Kınay,İclal Aydın",90,Hakkı Bulut,1.5526315789473686,2.0,2.0,0,0,0,0,Kısmen Başarılı
934,934,Kadın Severse,2006,Bora Tekay,Yelda Açıkgöz,atv,"['Dram','Komedi']",0,1,1,0,0,0,0,Ay yapım,"Hülya Avşar,Cihan Ünal,Deniz Çakır,Zerrin Sümer,Derya Baykal ",83,Aydın Sarman,1.6142857142857143,1.8,1.5,0,0,0,0,Başarısız
935,935,Karagümrük Yanıyor,2006,Hilal Saral Ünalan,Pınar Uysal,Star TV,['Aksiyon'],0,0,0,1,0,0,0,Star TV,"Uğur Arslan,Sinem Öztufan,Cem Kölemenoğlu,Özlem Yılmaz",80,Özhan Eren,1.238095238095238,1.5,1.0,0,0,0,0,Başarısız
936,936,Karınca Yuvası,2006,Raşit Çelikezer,Çetin Büyükakın,Kanal D,"['Komedi','Sitkom']",0,0,1,0,0,0,0,Yağmur Ajans,"Memet Ali Alabora,Emel Sayın,Settar Tanrıöğen,Toprak Sağlam,Bülent Şakrak",84,Müjdat Akgün,1.413333333333333,1.0,2.333333333333333,0,0,0,0,Başarısız
937,937,Kaybolan Yıllar,2006,Gülçin Gülbahçe,Zehra Güleray,Star TV,"['Dram','Duygusal','Polisiye','Aşk']",0,1,0,1,1,0,1,Base Productions,"Yeşim Büber,Saruhan Hünel,Burak Hakkı",70,Bolahenk,2.737373737373737,1.5,1.25,0,0,0,0,Kısmen Başarılı
938,938,Kınalı Kuzular,2006,Tunç Davut,Erkan Akın,TRT 1,['Tarihî'],0,0,0,0,0,1,0,TRT,"Ahmet Mümtaz Taylan,Emin Gürsoy,Kurtuluş Şakirağaoğlu,Demir Karahan",74,Unknown,1.4,1.0,1.0,0,0,0,0,Başarısız
939,939,Kırık Kanatlar,2006,Çağatay Tosun,Gül Dirican,Kanal D,['Dram'],0,1,0,0,0,0,0,Avşar Film,"Mehmet Ali Nuroğlu,Özge Özberk,Cansel Elçin,Begüm Birgören,Şemsi İnkaya,Saygın Soysal,Türkü Hazer,Sermiyan Midyat",84,Toygar Işıklı,1.659970238095238,1.6,2.0,1,0,0,0,Kısmen Başarılı
940,940,Kızlar Yurdu,2006,Ceyda Demir,Yasemin Özbek,Show TV,['Komedi'],0,0,1,0,0,0,0,Altıoklar Film Prodüksiyon,"Melike Güner,Eylem Yıldız,Pelinsu Pir,Arzu Oş,Fethi Kantarcı,Özlem Durmaz",80,Nil Karaibrahimgil,1.25,1.0,1.0,0,0,0,0,Başarısız
941,941,Kod Adı,2006,Tevfik Şenol,Zeki Gürdal Karaoğlu,Kanal D,['Polisiye'],0,0,0,1,1,0,0,Serap Yapım,"Gerçek Sağlar,Özgür Özberk,Korel Cezayirli,Onur Saylak,Nuri Gökaşan",84,Can Atilla,1.3166666666666669,1.0,1.0,0,0,0,0,Başarısız
942,942,Köprü,2006,Sadullah Şentürk,Ozan Yurdakul,Star TV,"['Dram','Macera','Politik']",0,1,0,1,0,0,0,Koliba Film,"Erdal Beşikçioğlu,Ayşegül Ünsal,İpek Karapınar",80,Unknown,2.0444444444444443,2.7142857142857144,2.0,0,0,0,0,Kısmen Başarılı
943,943,Kuş Dili,2006,Cem Akyoldaş,Gülin Tokat,atv,"['Aile','Dram']",1,1,0,0,0,0,0,Yağmur Ajans,"Selçuk Yöntem,Müjder Ar,Ferhat Yılmaz,Şahnaz Çakıralp,Metin Çekmez",83,Unknown,1.3644444444444446,1.25,1.0,0,0,0,0,Başarısız
944,944,Pertev Bey'in Üç Kızı,2006,Tunç Başaran,Zülküf Yücel,TRT 1,['Komedi'],0,0,1,0,0,0,0,TRT,"Serdar Gökhan,Deniz Evrenol,Deniz Gökçer,Başak Daşman,Damla Sönmez,Orhan Aydın,Itır Esen",74,Özkan Turgay,1.672077922077922,1.0,1.5,0,0,0,0,Başarısız
945,945,Rüyalarda Buluşuruz,2006,Mustafa Şevki Doğan,Nuran Devres,Show TV,"['Dram','Aile']",1,1,0,0,0,0,0,Show TV,"Selda Alkor,Mahmut Cevher,Özlem Conker,Cenk Ertan,Selda Özer",80,Aria,1.4333333333333331,1.2666666666666666,1.5,0,1,0,0,Başarısız
946,946,Sağır Oda,2006,Onur Tan,Ahmet Saatçioğlu,Kanal D,"['İstihbarat','Aksiyon']",0,0,0,1,0,0,0,Tims Productions,"Orhan Kılıç,Çağla Kubat,Engin Cezzar,Mahir Günşiray,Arsen Gürzap",84,Gökhan Kırdar,1.2,1.8888888888888888,1.5,0,0,0,0,Başarısız
947,947,Sahte Prenses,2006,Filiz Kaynak,Nuran Devres,Show TV,"['Dram','Komedi']",0,1,1,0,0,0,0,Show TV,"Luk Piyes,Deniz Uğur,Ali Emre Ateş,Damla Sönmez,Didem İnselel",80,Ali Otyam,1.270909090909091,1.0,1.5,0,0,0,0,Başarısız
948,948,Selena,2006,Bora Onur,Gani Müjde,atv,"['Fantastik kurgu','Komedi']",0,0,1,0,0,0,0,Süreç Film,"Sinem Kobal,Gökhan Keser,Cansu Demirci,Gizem Güven,Dilara Kurtulmuş,Sinan Çalışkanoğlu,Zuhal Topal",96,Temel Zümrüt,2.502040816326531,1.4285714285714286,1.736842105263158,0,0,0,0,Başarılı
949,949,Sev Kardeşim,2006,Cankat Ergin,Makbule Kosif,Kanal D,"['Komedi','Dram']",0,1,1,0,0,0,0,Yağmur Ajans,"Hande Ataizi,Davut Güloğlu,Serdar Gökhan,Ahmet Gülhan,Defne Yalnız",84,İncesaz,2.0,1.75,1.25,0,1,0,0,Kısmen Başarılı
950,950,Sevda Çiçeği,2006,Tevfik Şenol,Özgür Evren Heptürk,Show TV,['Romantik komedi'],0,0,1,0,0,0,1,Süreç Film,"Gökhan Özen,Yasemin Hadivent,Savaş Dinçel,Halit Akçatepe,Gül Onat,Ebru Karanfilci,Meral Kaplan",80,Ali Otyam,1.9523809523809523,1.0,1.25,0,0,0,0,Başarısız
951,951,Sıla,2006,Yasin Uslu,Muharrem Buhara,atv,"['Dram','Aksiyon']",0,1,0,1,0,0,0,Fm Yapım,"Cansu Dere,Mehmet Akif Alakurt,Zeynep Eronat,Menderes Samancılar,Devrim Saltoğlu,Fatoş Tez",82,Murat Tunali,2.141269841269841,1.4285714285714286,2.0,0,0,0,0,Başarılı
952,952,Tarık ve Diğerleri,2006,Gürsel Ateş,Mahmut Bengi,Samanyolu TV,['Komedi'],0,0,1,0,0,0,0,Ser Film,"Mehmet Püsküllü,Akasya Asıltürkmen,Zuhal Topal,İsmet Numanoğlu,Abidin Yerebakan",75,Unknown,1.342857142857143,2.833333333333333,1.3333333333333333,0,0,0,0,Başarısız
953,953,Ümit Milli,2006,Murat Düzgünoğlu,Yiğit Güralp,Star TV,['Komedi'],0,0,1,0,0,0,0,İstanbul Mass Media,"Alp Kırşan,Erkan Pekbay,Deniz Güngören,Damla Debre,Enes Atış,Pınar Dikici",80,İskender Paydaş,1.0416666666666667,2.5,1.5,0,0,0,0,Başarısız
954,954,Yağmurdan Sonra,2006,Naci Çelik Berksoy,Samim Utku,Samanyolu TV,['Dram'],0,1,0,0,0,0,0,Ser Film,"Seçil Mutlu Yıldız,Çağrı Atiksoy,Ali Sürmeli,Atilla Olgaç,Kayra Şenocak,Sefa Zengin",90,Aria,1.638888888888889,2.6,3.0,0,0,0,0,Başarısız
955,955,Yalancı Yarim,2006,Özer Kızıltan ,Betül Karabulut,Star TV,"['Aşk','Romantik','Komedi']",0,0,1,0,0,0,1,Fm Yapım,"Barış Akarsu,Merve Sevi,Bülent Kayabaş,Ayşe Kökçü",60,Jingle Factory,2.75,1.0,1.0,0,0,0,0,Başarısız
956,956,Yaprak Dökümü,2006,Mesude Erarslan,Ece Yörenç,Kanal D,"['Aile','Drama']",1,1,0,0,0,0,1,Ay Yapım,"Halil Ergün,Güven Hokna,Bennu Yıldırımlar,Deniz Çakır,Tolga Karel,Caner Kurtaran,Hasan Küçükçetin,Gökçe Bahadır,Fahriye Evcen,Bedia Ener,Seda Demir",75,Toygar Işıklı,2.773809523809524,2.0,1.9090909090909087,0,1,1,1,Kısmen Olgun
957,957,Yeşeren Düşler,2006,Taner Tunç,Hilal Çelenk,Samanyolu TV,['Dram'],0,1,0,0,0,0,0,Ser Film,"Bilgehan Birincioğlu,Gülşah Şahin",85,Tamer Çıray,1.6666666666666663,2.0,2.0,0,0,0,0,Kısmen Başarılı
958,958,7 Numara,2005,Sadullah Celen,Nuray Uslu,TRT 1,"['Gençlik','Komedi']",0,0,1,0,0,0,0,TRT,"Şebnem Sönmez,Engin Alkan,Tuba Erdem,Okan Selvi,Ayça Mutlugil,Nuray Uslu,Gülden Güney,Volkan Girgin",45,Serdar Kalafatoğlu,2.6,1.3846153846153846,2.5,0,0,0,0,Başarılı
959,959,Acı Hayat,2003,Abdülkadir Ceylan Ede,Aybars Bora Kahyaoğlu ,Show TV,"['Dram','Aksiyon']",0,1,0,1,0,0,0,Sinegraf,"Kenan İmirzalıoğlu,Selin Demiratar,Oğuz Galeli,Ebru Kocaağa,Ahmet Yenilmez,Murat Soydan,Meral Orhonsay,Ferdi Merter,Anta Toros",90,Aytuğ Yargıç,1.7711640211640212,1.5,1.5,0,1,0,0,Kısmen Başarılı
960,960,Alacakaranlık,2005,Yağmur Taylan,Sulhi Dölek,Show TV,"['Polisiye','Macera','Gerilim','Aksiyon']",0,0,0,1,1,0,0,Paranoya TV,"Uğur Yücel,Kenan İmirzalıoğlu",80,Aytuğ Yargıç,1.8246753246753245,2.0,2.333333333333333,0,1,0,0,Kısmen Başarılı
961,961,Aliye,2002,Kudret Sabancı,Şebnem Çitak,atv,['Dram'],0,1,0,0,0,0,0,TMC Film,"Sanem Çelik,Nejat İşler,Halit Ergenç",83,Kıraç,2.444444444444444,2.1666666666666665,2.5,0,1,0,0,Başarılı
962,962,Asmalı Konak,2005,Çağan Irmak,Mahinur Ergun,atv,"['Dram','Duygusal']",0,1,0,0,0,0,1,D Productions,"Özcan Deniz,Nurgül Yeşilçay,Selda Alkor",60,Tolga Kılıç,1.5972222222222223,1.2857142857142858,1.625,0,1,1,1,Kısmen Başarılı
963,963,Aşk Oyunu,2005,Bülent İşbilen,Meriç Demiray,atv,['Dram'],0,0,0,0,0,0,0,Med yapım,"Yasemin Ergene,Keremcem Dürük,Kuzey Vargıın,Gönen Bozbey",83,Yunus Adak,1.875,1.2727272727272727,1.3333333333333333,0,0,0,0,Kısmen Başarılı
964,964,Aşka Sürgün,2005,Cemal Şan,Pınar Ordu,atv,"['Drama','Macera']",0,1,0,1,0,0,1,Sis Yapım,"Mahsun Kırmızıgül,Beren Saat",90,Erol Mutlu,2.071428571428571,1.4444444444444444,2.5,0,1,0,0,Kısmen Başarılı
965,965,Aşkım Aşkım,2001,Filiz Kaynak,Tayfun Güneyer,Kanal D,['Komedi'],0,0,1,0,0,0,0,Yağmur Ajans,"Emel Sayın,Mehmet Ali Erbil,Doğa Rutkay,Engin Günaydın,Günay Karacaoğlu,Ayumi Takano",84,Ali Otyam,1.3819444444444444,1.0,1.6666666666666667,0,1,1,1,Başarısız
966,966,Avrupa Yakası,2005,Jale Atabey,Gülse Birsel,atv,['Durum komedisi'],0,0,1,0,0,0,0,Plato Film,"Gazanfer Özcan,Hümeyra Müşfik Kenter,Gönül Ülkü,Ata Demirer,Gülse Birsel,Engin Günaydın",90,Cenk Durmazel,5.111111111111111,3.0,4.333333333333333,0,1,1,1,Kısmen Olgun
967,967,Bayanlar Baylar,2005,Erdoğan Engin,Gani Müjde,Kanal D,['Komedi'],0,0,1,0,0,0,0,ANS Productions,"Oktay Kaynarca,Hande Ataizi,Günay Karacaoğlu,Yavuz Bingöl,Levent Üzümcü,Aşkın Nur Yengi,Belma Canciğer",84,Fikret Alper,1.9416666666666669,1.5,1.736842105263158,0,1,0,0,Başarısız
968,968,Belalı Baldız,2005,Fatih Aksoy,Haluk Özenç,atv,"['Komedi','Aile']",1,0,1,0,0,0,0,Medyapım,"Nurgül Yeşilçay,Berna Laçin,Kenan Işık,Mehmet Aslan,Cemre Özer,Sedef Şahin,Raffaele Cedolini,Selin Denizli",60,Hakan Özer,1.3489583333333337,1.6666666666666667,1.6666666666666667,0,0,0,0,Başarısız
969,969,Berivan,2002,Melih Gülgen,Sermiyan Midyat,Kanal D,['Dram'],0,1,0,0,0,0,0,Gold Film,"Bora Sivri,Hülya Uğur,Rıdvan Çelebi,Ayberk Aladar",84,Aydın Kara,2.0,2.0,2.0,0,0,0,0,Kısmen Başarılı
970,970,Beşinci Boyut,2005,Hasan Kıraç,Onur Ünlü,Samanyolu TV,"['Dram','Dini']",0,1,0,0,0,0,0,Ser Film,"Cengiz Toraman,Doğan Turan",80,Aria,5.0,3.0,2.1666666666666665,0,0,0,0,Kısmen Olgun
971,971,Beyaz Gelincik,2005,Güzide Balcı,Sulhi Dölek,atv,['Dram'],0,1,0,0,0,0,0,TMC,"Erkan Petekkaya,Sezin Akbaşoğulları,Altan Erkekli,Mehmet Günsür,İsmail Hacıoğlu,Rana Cabbar",83,Kıraç,1.7122557997558,1.3333333333333333,2.333333333333333,0,1,0,0,Kısmen Başarılı
972,972,Bir İstanbul Masalı,2003,Ömür Atay,Sertaç Ergin,atv,"['Aşk','Drama']",0,1,0,0,0,0,1,TMC,"Mehmet Aslantuğ,Ahu Türkpençe,Çetin Tekindor,Altan Erkekli,Arsen Gürzap,Vahide Perçin,İsmail Hacıoğlu,Ozan Güven",75,Kıraç,1.7108630952380952,1.2,2.0,0,1,0,0,Kısmen Başarılı
973,973,Bizim Evin Halleri,2000,Tülay Eratalay,Tolga Aydoğan,TRT 1,"['Aile','Komedi','Duygusal','Dram']",1,1,1,0,0,0,1,TRTFocus Film,"Beyhan Saran,Meral Niron,Emel Göksu,Ayşe Nil Şamlıoğlu,Şahap Sayılgan,Nusret Çetinel,Pervin Ünalp",74,Can Atilla,8.0,10.0,10.0,0,0,0,0,Olgun
974,974,Bütün Çocuklarım,2004,Faruk Teber,Gamze Özer,Kanal D,['Dram'],0,1,0,0,0,0,0,Masalevi,"Kadir İnanır,Jülide Kural,Bahar Erdeniz,Ufuk Özkan,Murat Yıldırım",84,Mustafa Korkmaz,1.3396825396825398,1.3636363636363635,1.9090909090909087,0,1,0,0,Başarısız
975,975,Büyük Buluşma,2004,Naci Çelik Berksoy,Onur Ünlü,Samanyolu TV,['Dram'],0,1,0,0,0,0,0,Ser Film,"Peri Mehtap Çiçek,Perihan Savaş,Burak Alkaş,Baki Harputlu",90,Aria,3.275,2.6,2.1666666666666665,0,0,0,0,Başarılı
976,976,Büyük Yalan,2004,Yüksel Aksu,Deniz Akçay,atv,['Drama'],0,1,0,0,0,0,1,Gold Film,"Emrah,Sinem Öztufan",83,Gürdal Karagöz,1.9583333333333333,1.5,1.4285714285714286,0,0,0,0,Kısmen Başarılı
977,977,Büyümüş de Küçülmüş,2005,Cem Karcı,Levent Demirkale,Kanal D,"['Sit-com','Komedi']",0,0,1,0,0,0,0,D Productions,"Mehmet Ali Erbil,Melisa Sözen,Nilgün Belgün,İlkay Saran,Taner Ergör,Pamela Spence,Gökçe Akyıldız,Arda Esen",120,Uğur Akyürek,1.8958333333333333,1.7777777777777777,1.0,1,0,0,0,Başarısız
978,978,Cennet Mahallesi,2004,Serdar Akar,Resul Ertaş,Show TV,['Komedi'],0,0,1,0,0,0,0,Erler Film,"Melek Baykal,Müjdat Gezen,Özkan Uğur,Alişan,Çağla Şıkel,Zeki Alasya",80,Aria,2.333333333333333,1.9090909090909087,2.0,0,0,0,0,Başarılı
979,979,Çapkın,2005,Bora Onur,Ali Can Yaraş,Show TV,"['Komedi','Romantik']",0,0,1,0,0,0,1,Süreç Film,"Okan Yalabık,Özlem Conker,Ahmet Mümtaz Taylan,Nergis Kumbasar,Suna Pekuysal,Bartu Küçükçağlayan  ",90,Unknown,1.636111111111111,1.4285714285714286,1.0,0,0,0,0,Başarısız
980,980,Çemberimde Gül Oya,2004,Çağan Irmak,Çağan Irmak,Kanal D,"['Dram','Politik']",0,1,0,0,0,0,0,Avşar Film,"Selda Alkor,Özge Özberk,Mehmet Ali Nuroğlu,Tuba Büyüküstün,Melisa Sözen,Suzan Aksoy,Şerif Sezer,Kenan BalIşıl Yücesoy",75,Taner Ayan,1.4469020562770565,1.2857142857142858,1.3333333333333333,0,1,0,0,Başarısız
981,981,Çocuğun Var Derdin Var,2004,Atıl İnaç,İlker Barış,TGRT,['Komedi'],0,0,1,0,0,0,0,Med Yapım,"Cem Davran,Şevval Sam,Berke Üzrek,Şevval Başpınar,Rüya Önal",13,Murat Evgin,1.51,1.0,1.0,0,0,0,0,Başarısız
982,982,Çocuklar Duymasın,2002,Raşit Çelikezer ,Birol Güven,atv,"['Aile','Durum komedisi']",1,0,1,0,0,0,0,Protel Yapım,"Tamer Karadağlı,Pınar Altuğ,Volkan Severcan,Zeyno Günenç,Öykü Güven",120,Unknown,1.880952380952381,3.0,1.6363636363636365,0,1,0,0,Başarılı
983,983,Çocuklar Ne Olacak,2005,Raşit Çelikezer,Metin Açıkgöz,Star TV,"['Aile','Komedi']",1,0,1,0,0,0,0,Mint Prodüksiyon,"Ayşecan Tatari,Furkan Kızılay,Özgür Ozan,Zeyno Günenç,Ferdi Akarnur,Ayşen Tekin",80,Erdem Özyılmaz,2.847222222222222,1.0,1.0,0,0,0,0,Başarısız
984,984,Dadı,2005,Fatih Aksoy,Erol Hızarcı,Show TV,"['Komedi','Sit-com']",0,0,1,0,0,0,0,Medyapım,"Gülben Ergen,Kenan Işık,Haldun Dormen,Seray Sever,Sinem Kobal,İlkay Saran",45,Hasan Baran,2.013888888888889,1.6666666666666667,2.0,0,1,0,0,Başarılı
985,985,Davetsiz Misafir,2005,Ümmü Burhan,Gani Müjde,Show TV,"['Komedi','Romantik']",0,0,1,0,0,0,1,Tükenmez Kalem,"Pınar Altuğ,Tardu Flordun,Görkem Yletan,Aykut Oray,Hakarn Gerçek",80,Temel Zümrüt,1.3142857142857145,2.0,1.736842105263158,0,1,0,0,Başarısız
986,986,Dikkat Bebek Var,2000,Haluk Bener,Özgür Evren Heptürk,TRT 1,"['Dram','Komedi']",0,1,1,0,0,0,0,TRT,"Kaan Girgin,Ceyda Düvenci,Kerem Kupacı,Nihal Menzil",74,Erdem Özyılmaz,1.7202380952380951,2.0,1.25,0,0,0,0,Kısmen Başarılı
987,987,Ekmek Teknesi,2002,Osman Sınav,Hasan Kaçan,atv,"['Komedi','Dram']",0,1,1,0,0,0,0,Sinegraf,"Savaş Dinçel,Sermin Hürmeriç,Hasan Kaçan,Kadir Çöpdemir,Ahmet Yenilmez",60,İncesaz,2.41,3.0,1.4,1,0,0,0,Başarılı
988,988,Emret Komutanım,2005,Mustafa Altıoklar,Alper Erze,Show TV,"['Askeri','Dram','Komedi']",0,1,1,0,1,0,0,Altıoklar Film Prodüksiyon,"Sarp Levendoğlu,Demet Evgar,Seda Akman",90,Tolga Çebi,1.9246031746031744,1.5,2.0,0,0,0,0,Başarılı
989,989,En İyi Arkadaşım,2004,Hamdi Alkan,Resul Ertaş,Show TV,"['Aile','Komedi']",1,0,1,0,0,0,0,Unknown,"Hamdi Alkan,Mehmet Ulay,Yılsu Sarper",60,Unknown,2.0,2.0,2.0,0,0,0,0,Kısmen Başarılı
990,990,En Son Babalar Duyar,2000,Sibel Kocataş,Necmi Yapıcı,TRT 1,"['Durum komedisi','Aile','Dram']",1,1,1,0,0,0,0,Mint Prodüksiyon,"Ayşegül Atik,Ali Erkazan,Levent Ülgen,Hatice Aslan",74,Erdem Özyılmaz,2.2472222222222222,3.6666666666666665,5.0,0,0,0,0,Kısmen Olgun
991,991,Esir Şehrin İnsanları,2003,Cafer Özgül,Ahmet Yurdakul,TRT 1,"['Dram','Tarihî']",0,1,0,0,0,1,0,TRT,"Emre Kınay,Zeynep Tokuş,Fikret Kuşkan,Başak Köklükaya,Seray Sever,Zafer Algöz,Ali Sirmen",74,Unknown,1.5193665983139668,1.0,3.555555555555556,0,0,0,0,Başarısız
